userId,top_5_name,prediction_rate
M0000015770194,"['아크네스 3초 진정 패치 2종 택1', '에스리턴 프로틴 브라우니바 초코 50g', '덴티스테 민트볼 20입', '마요라 코피코 커피맛캔디 블리스터 32g', '칼파제르 다크 초콜릿 70% 150g']","[0.9999980926513672, 0.9999971389770508, 0.9999366998672485, 0.9997513890266418, 0.9997418522834778]"
M0000004677370,"['C05""', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '헌터스 블랙 트러플칩 25g']","[1.0, 0.999998927116394, 0.9999947547912598, 0.9999945163726807, 0.9999935626983643]"
M0000010571533,"['마요라 코피코 커피맛캔디 블리스터 32g', '칼파제르 밀크 초콜릿150g', 'C06""', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml']","[0.9999998807907104, 0.9998658895492554, 0.9935882091522217, 0.9935594797134399, 0.9660585522651672]"
M0000003074524,"['3CE 무드레시피 매트 립 컬러', '에뛰드 컬픽스 마스카라 ', 'C05', '에스리턴 프로틴 브라우니바 초코 50g', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[0.9999998807907104, 0.9979524612426758, 0.9956297874450684, 0.9876968264579773, 0.9800593256950378]"
M0000003951307,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '헌터스 블랙 트러플칩 25g', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '에스리턴 프로틴 브라우니바 초코 50g']","[0.9982298016548157, 0.996085524559021, 0.9891325831413269, 0.985220193862915, 0.9514204859733582]"
M0000003514931,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', 'C06', '필리밀리 코털가위', '마요라 코피코 커피맛캔디 블리스터 32g', '[NEW] 무지개맨션 아이시 글로우']","[0.999845027923584, 0.9998235106468201, 0.9997585415840149, 0.9996718168258667, 0.9996050000190735]"
M0000002330427,"['[NEW] 무지개맨션 아이시 글로우', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C04', 'C11""', '헌터스 화이트 트러플칩 25g']","[0.9999991655349731, 0.9999977350234985, 0.9999935626983643, 0.9998748302459717, 0.9993915557861328]"
M0000017605559,"['C09', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'C03', '[선우PICK]메디힐 티트리 진정 패드 100매', '[NEW] 무지개맨션 아이시 글로우']","[0.9999986886978149, 0.9992109537124634, 0.9969499707221985, 0.9964828491210938, 0.996387243270874]"
M0000003809914,"['[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '[NEW] 무지개맨션 아이시 글로우', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[1.0, 0.9998672008514404, 0.9992582201957703, 0.9982190728187561, 0.9844380021095276]"
M0000011441065,"['필리밀리 코털가위', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '레이즈 클래식 감자칩 42.5g', 'C10""', 'C08']","[1.0, 0.9986642599105835, 0.9964467883110046, 0.9945858716964722, 0.9798908233642578]"
M0000003362706,"['아크네스 3초 진정 패치 2종 택1', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '필리밀리 코털가위', 'C04', '티타니아 샌드풋파일']","[0.9999997615814209, 0.9999995231628418, 0.9999369382858276, 0.9999065399169922, 0.9967663288116455]"
M0000012898531,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '에스리턴 프로틴 브라우니바 초코 50g', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', 'C02', 'C10""']","[0.999998927116394, 0.9999816417694092, 0.9997743964195251, 0.9996165037155151, 0.9979439377784729]"
M0000019158287,"['C11""', 'C08""', '칼파제르 다크 초콜릿 70% 150g', 'C06', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)']","[0.9999884366989136, 0.9999496936798096, 0.9998005032539368, 0.9997715353965759, 0.999721109867096]"
M0000011343558,"['레이즈 클래식 감자칩 42.5g', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', 'C04', '[선우PICK]메디힐 티트리 진정 패드 100매', 'C05""']","[0.9999934434890747, 0.998986542224884, 0.9989493489265442, 0.9772214889526367, 0.9675938487052917]"
M0000010120165,"['C03', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '크리넥스 99.9% 항균 안심물티슈 10매', '에뛰드 컬픽스 마스카라 ']","[0.9999998807907104, 0.9999997615814209, 0.9999997615814209, 0.9999821186065674, 0.9980067610740662]"
M0000010654745,"['메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '칼파제르 밀크 초콜릿150g', '3CE 무드레시피 매트 립 컬러', '[선우PICK]메디힐 티트리 진정 패드 100매']","[0.9999655485153198, 0.9996838569641113, 0.9994009733200073, 0.9946749210357666, 0.9905531406402588]"
M0000003450579,"['레이즈 클래식 감자칩 42.5g', '덴티스테 민트볼 20입', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '칼파제르 밀크 초콜릿150g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[1.0, 0.9971340894699097, 0.9967880249023438, 0.9929177761077881, 0.991125762462616]"
M0000001025485,"['C10""', 'C02', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[0.9999910593032837, 0.9976397752761841, 0.9954243302345276, 0.9924749732017517, 0.9622172713279724]"
M0000021212519,"['[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '필리밀리 코털가위', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1']","[1.0, 0.9999954700469971, 0.999789297580719, 0.9993583559989929, 0.9953357577323914]"
M0000001582576,"['[1+1기획]페리페라 잉크블랙카라', 'C06', '칼파제르 다크 초콜릿 70% 150g', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '칼파제르 셀렉션 초콜릿150g']","[1.0, 0.9999889135360718, 0.9999281167984009, 0.9998076558113098, 0.9989005327224731]"
M0000000458539,"['[선우PICK]메디힐 티트리 진정 패드 100매', '에뛰드 컬픽스 마스카라 ', '아크네스 3초 진정 패치 2종 택1', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', 'C08']","[1.0, 0.9999955892562866, 0.9999607801437378, 0.9970281720161438, 0.9914025664329529]"
M0000000223390,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '크리넥스 99.9% 항균 안심물티슈 10매', '필리밀리 손톱깎이 (S)', 'C04', '에뛰드 컬픽스 마스카라 ']","[0.9999957084655762, 0.9999356269836426, 0.999854326248169, 0.998803973197937, 0.9986346364021301]"
M0000000383953,"['보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '바이오티 마시는 프리바이오틱스 애플소다 350ml', 'C08', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[0.9999998807907104, 0.9998563528060913, 0.9941321015357971, 0.9885274171829224, 0.9875679016113281]"
M0000016741814,"['티타니아 샌드풋파일', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '덴티스테 민트볼 20입', '크리넥스 99.9% 항균 안심물티슈 10매', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)']","[0.9999911785125732, 0.9999178647994995, 0.9997859597206116, 0.999248206615448, 0.998412013053894]"
M0000013493561,"['헌터스 블랙 트러플칩 25g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', 'C02', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '레이즈 클래식 감자칩 42.5g']","[0.999846339225769, 0.9989093542098999, 0.9987264275550842, 0.9980721473693848, 0.9972842931747437]"
M0000004248817,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '에스리턴 프로틴 브라우니바 초코 50g', '헌터스 블랙 트러플칩 25g', 'C11""', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[0.9999996423721313, 0.9999721050262451, 0.9991206526756287, 0.9990150928497314, 0.9977599382400513]"
M0000012101350,"['라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '필리밀리 손톱깎이 (S)', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'C05', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)']","[0.9999986886978149, 0.9996893405914307, 0.9996535778045654, 0.9996471405029297, 0.9993966817855835]"
M0000004330545,"['밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '3CE 무드레시피 매트 립 컬러', '덴티스테 민트볼 20입', 'C11""', '에스리턴 프로틴 브라우니바 초코 50g']","[1.0, 0.9999998807907104, 0.9999972581863403, 0.9999847412109375, 0.9998726844787598]"
M0000012547885,"['W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '에스리턴 프로틴 브라우니바 초코 50g', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[0.9999659061431885, 0.9997977614402771, 0.999489426612854, 0.9984464049339294, 0.9977476000785828]"
M0000004648620,"['메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '헌터스 화이트 트러플칩 25g', '필리밀리 손톱깎이 (S)', '레이즈 클래식 감자칩 42.5g', 'C03']","[0.9999352693557739, 0.9999343156814575, 0.9880319833755493, 0.9836037755012512, 0.9814453721046448]"
M0000004170752,"['레이즈 클래식 감자칩 42.5g', 'C09""', '티타니아 샌드풋파일', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '칼파제르 다크 초콜릿 70% 150g']","[0.9999997615814209, 0.9999978542327881, 0.9999334812164307, 0.9996395111083984, 0.99903404712677]"
M0000018075623,"['헌터스 화이트 트러플칩 25g', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '헌터스 블랙 트러플칩 25g']","[0.999945878982544, 0.9996399879455566, 0.9981430768966675, 0.9969872832298279, 0.9749564528465271]"
M0000001159503,"['[1+1기획]페리페라 잉크블랙카라', '칼파제르 셀렉션 초콜릿150g', 'C02', 'C08""', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)']","[0.9999986886978149, 0.9999794960021973, 0.9999539852142334, 0.9999300241470337, 0.9997900128364563]"
M0000020572440,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C08', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', 'C10""', 'C07']","[0.9997044205665588, 0.9990373849868774, 0.997952938079834, 0.9972328543663025, 0.9933178424835205]"
M0000013118712,"['C05""', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '덴티스테 민트볼 20입', 'C04', 'C07']","[0.9998043179512024, 0.979891836643219, 0.960493266582489, 0.9566428661346436, 0.9451817274093628]"
M0000001163650,"['C07', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C09""', '에뛰드 컬픽스 마스카라 ', 'C10""']","[0.9997273087501526, 0.9950020909309387, 0.9939864873886108, 0.99284827709198, 0.984020471572876]"
M0000003659290,"['아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C08', 'C05', '헌터스 화이트 트러플칩 25g']","[0.9999305009841919, 0.999914288520813, 0.9998680353164673, 0.9994524121284485, 0.9980412721633911]"
M0000011477183,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '칼파제르 셀렉션 초콜릿150g', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml']","[0.9999998807907104, 0.9999080896377563, 0.9998946189880371, 0.999847412109375, 0.9995936751365662]"
M0000013025718,"['덴티스테 민트볼 20입', '[NEW] 무지개맨션 아이시 글로우', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '레이즈 클래식 감자칩 42.5g']","[0.9999927282333374, 0.9995923638343811, 0.9992990493774414, 0.9980555772781372, 0.9951110482215881]"
M0000021835442,"['C02', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', 'C05""', '칼파제르 다크 초콜릿 70% 150g']","[1.0, 0.9999983310699463, 0.9999897480010986, 0.999956488609314, 0.9999217987060547]"
M0000003721345,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '크리넥스 99.9% 항균 안심물티슈 10매', '에뛰드 컬픽스 마스카라 ', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)']","[0.9999468326568604, 0.9995635151863098, 0.9980446100234985, 0.9949669241905212, 0.9931140542030334]"
M0000018704517,"['헌터스 블랙 트러플칩 25g', '에스리턴 프로틴 브라우니바 초코 50g', '칼파제르 셀렉션 초콜릿150g', 'C09', 'C11""']","[0.999718964099884, 0.999355137348175, 0.9984869956970215, 0.997977077960968, 0.9961191415786743]"
M0000014735221,"['티타니아 샌드풋파일', '헌터스 화이트 트러플칩 25g', '[선우PICK]메디힐 티트리 진정 패드 100매', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)']","[0.9999998807907104, 0.9999992847442627, 0.9993973970413208, 0.9990523457527161, 0.9955451488494873]"
M0000004447027,"['C04', 'C02', '3CE 무드레시피 매트 립 컬러', '크리넥스 99.9% 항균 안심물티슈 10매', 'C06""']","[0.9995765089988708, 0.9972712397575378, 0.9972667694091797, 0.9950656294822693, 0.9929630160331726]"
M0000003712658,"['[선우PICK]메디힐 티트리 진정 패드 100매', 'C07', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[NEW] 무지개맨션 아이시 글로우', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[0.9997251629829407, 0.9990146160125732, 0.9988771080970764, 0.9976906776428223, 0.996904194355011]"
M0000004523587,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '에스리턴 프로틴 브라우니바 초코 50g', 'C09""', '필리밀리 코털가위', '에뛰드 컬픽스 마스카라 ']","[0.9976510405540466, 0.9973865151405334, 0.9868707060813904, 0.9850755929946899, 0.9793646931648254]"
M0000017988595,"['C11""', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', 'C05', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g']","[0.9999130964279175, 0.996906578540802, 0.9967814683914185, 0.9953293800354004, 0.9935892820358276]"
M0000000821524,"['에뛰드 컬픽스 마스카라 ', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '에스리턴 프로틴 브라우니바 초코 50g', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml']","[0.9999997615814209, 0.9997890591621399, 0.9981396198272705, 0.9978609681129456, 0.9961842894554138]"
M0000012231644,"['[선우PICK]메디힐 티트리 진정 패드 100매', '크리넥스 99.9% 항균 안심물티슈 10매', '레이즈 클래식 감자칩 42.5g', 'C02', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD']","[0.9999254941940308, 0.9999111890792847, 0.9982000589370728, 0.9721353054046631, 0.9622344374656677]"
M0000004378761,"['딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '아크네스 3초 진정 패치 2종 택1', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[0.9998001456260681, 0.9993879795074463, 0.9992081522941589, 0.9980356097221375, 0.9976686835289001]"
M0000001553081,"['C11""', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', 'C04', '에스리턴 프로틴 브라우니바 초코 50g', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml']","[0.9999440908432007, 0.9998669624328613, 0.9998434782028198, 0.9969221949577332, 0.9902319312095642]"
M0000004444057,"['칼파제르 밀크 초콜릿150g', 'C08', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C09']","[1.0, 0.9999977350234985, 0.9996740818023682, 0.9993228912353516, 0.9992332458496094]"
M0000004621281,"['[1+1기획]페리페라 잉크블랙카라', 'C04', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C09']","[0.9999998807907104, 0.9999992847442627, 0.9999964237213135, 0.9999854564666748, 0.9999738931655884]"
M0000011324597,"['C08""', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '필리밀리 코털가위', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C05']","[0.9999631643295288, 0.9984753727912903, 0.9887730479240417, 0.9881843328475952, 0.9748688340187073]"
M0000018313982,"['[1+1기획]페리페라 잉크블랙카라', '에뛰드 컬픽스 마스카라 ', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '마요라 코피코 커피맛캔디 블리스터 32g']","[0.9999992847442627, 0.9998424053192139, 0.9997935891151428, 0.9996998310089111, 0.9995751976966858]"
M0000000351938,"['C10""', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '크리넥스 99.9% 항균 안심물티슈 10매', '헌터스 블랙 트러플칩 25g', 'C09']","[0.9999998807907104, 0.9996439218521118, 0.9995090961456299, 0.9984158277511597, 0.9935027956962585]"
M0000016645158,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', '마요라 코피코 커피맛캔디 블리스터 32g', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[0.9991104006767273, 0.9920228719711304, 0.9906428456306458, 0.9880066514015198, 0.9789776802062988]"
M0000010478238,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', '[선우PICK]메디힐 티트리 진정 패드 100매', '헌터스 블랙 트러플칩 25g', '레이즈 클래식 감자칩 42.5g', '3CE 무드레시피 매트 립 컬러']","[0.9999980926513672, 0.999963641166687, 0.9999278783798218, 0.9993313550949097, 0.9975590705871582]"
M0000004128493,"['고려은단 알티지 오메가3 60캡슐 (60일분)', 'C08""', 'C07', '헌터스 블랙 트러플칩 25g', '칼파제르 밀크 초콜릿150g']","[0.9999008178710938, 0.9971504807472229, 0.9970191717147827, 0.9958255290985107, 0.994590163230896]"
M0000018310196,"['C09', 'C06""', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C07', 'C02']","[0.9998552799224854, 0.9996227025985718, 0.9949551224708557, 0.9915498495101929, 0.9915035963058472]"
M0000011606887,"['스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '헌터스 블랙 트러플칩 25g', '[1+1기획]페리페라 잉크블랙카라', 'C07']","[0.9999997615814209, 0.9999996423721313, 0.9999935626983643, 0.9999493360519409, 0.9996911287307739]"
M0000016132857,"['C03', 'C09""', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '아크네스 3초 진정 패치 2종 택1']","[1.0, 0.9999969005584717, 0.9996949434280396, 0.9994086027145386, 0.9957925081253052]"
M0000000330354,"['C02', '3CE 무드레시피 매트 립 컬러', '마요라 코피코 커피맛캔디 블리스터 32g', 'C05', 'C09']","[0.999932050704956, 0.999539852142334, 0.9991746544837952, 0.9976785778999329, 0.9967024922370911]"
M0000011210924,"['밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '필리밀리 손톱깎이 (S)', '레이즈 클래식 감자칩 42.5g', 'C05', '헌터스 화이트 트러플칩 25g']","[0.9999997615814209, 0.9999420642852783, 0.9999086856842041, 0.9198455810546875, 0.8841239809989929]"
M0000012469931,"['칼파제르 밀크 초콜릿150g', '[1+1기획]페리페라 잉크블랙카라', 'C03', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )']","[0.9999934434890747, 0.9999784231185913, 0.9999380111694336, 0.9998716115951538, 0.9985342025756836]"
M0000002248574,"['에뛰드 컬픽스 마스카라 ', 'C09""', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C07']","[0.9999982118606567, 0.9999949932098389, 0.9999728202819824, 0.9998384714126587, 0.9994134902954102]"
M0000013138739,"['C05""', 'C10""', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '칼파제르 셀렉션 초콜릿150g', '아크네스 3초 진정 패치 2종 택1']","[1.0, 0.9999977350234985, 0.9999971389770508, 0.9999929666519165, 0.999886155128479]"
M0000020793470,"['에뛰드 컬픽스 마스카라 ', '덴티스테 민트볼 20입', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C11""']","[0.9999996423721313, 0.9999433755874634, 0.9998040795326233, 0.9993746876716614, 0.9992676377296448]"
M0000000392288,"['레이즈 클래식 감자칩 42.5g', '칼파제르 다크 초콜릿 70% 150g', 'C04', '티타니아 샌드풋파일', '칼파제르 밀크 초콜릿150g']","[0.9999854564666748, 0.9998032450675964, 0.9997270703315735, 0.9995150566101074, 0.9991779923439026]"
M0000011943745,"['라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', 'C09""', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml']","[0.99937903881073, 0.9910885095596313, 0.967115581035614, 0.9558027982711792, 0.9348922967910767]"
M0000010889038,"['C11""', '[NEW] 무지개맨션 아이시 글로우', '티타니아 샌드풋파일', '아크네스 3초 진정 패치 2종 택1', '에뛰드 컬픽스 마스카라 ']","[0.9999998807907104, 0.9999810457229614, 0.9999735355377197, 0.9959695339202881, 0.9856334328651428]"
M0000012594953,"['C03', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '[1+1기획]페리페라 잉크블랙카라', '[선우PICK]메디힐 티트리 진정 패드 100매', '3CE 무드레시피 매트 립 컬러']","[0.9999539852142334, 0.9993991851806641, 0.9838417768478394, 0.9788568019866943, 0.9589500427246094]"
M0000014964400,"['[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '3CE 무드레시피 매트 립 컬러', 'C06', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '마요라 코피코 커피맛캔디 블리스터 32g']","[0.9999547004699707, 0.9996402263641357, 0.9983128309249878, 0.9933711290359497, 0.9913761019706726]"
M0000020485844,"['C04', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C03', '칼파제르 셀렉션 초콜릿150g']","[0.9999994039535522, 0.9998724460601807, 0.9997583031654358, 0.9992508292198181, 0.9982802867889404]"
M0000012222949,"['보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '[선우PICK]메디힐 티트리 진정 패드 100매', '칼파제르 다크 초콜릿 70% 150g', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml']","[0.9998596906661987, 0.9997269511222839, 0.9995631575584412, 0.9986794590950012, 0.9985394477844238]"
M0000003477600,"['라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '로아커 미니스 믹스 15입 150g', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g']","[0.9999997615814209, 0.9999986886978149, 0.9999631643295288, 0.999016284942627, 0.9985080361366272]"
M0000001876504,"['로아커 미니스 믹스 15입 150g', 'C06', '3CE 무드레시피 매트 립 컬러', 'C04', '덴티스테 민트볼 20입']","[1.0, 0.9957665205001831, 0.9939314126968384, 0.993133544921875, 0.9706352353096008]"
M0000013915302,"['W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '마요라 코피코 커피맛캔디 블리스터 32g', '크리넥스 99.9% 항균 안심물티슈 10매', 'C08""', 'C04']","[1.0, 0.9999865293502808, 0.999594509601593, 0.9983008503913879, 0.9930461049079895]"
M0000003335717,"['아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '필리밀리 코털가위', '[NEW] 무지개맨션 아이시 글로우', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1']","[0.9999997615814209, 0.9999892711639404, 0.9999381303787231, 0.9999043941497803, 0.9995545744895935]"
