userId,top_5_name,prediction_rate
M0000004465486,"['딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '고려은단 알티지 오메가3 60캡슐 (60일분)', '덴티스테 민트볼 20입', '[1+1기획]페리페라 잉크블랙카라', '아크네스 3초 진정 패치 2종 택1']","[0.999947190284729, 0.9986099004745483, 0.9972400665283203, 0.9968982934951782, 0.9964656829833984]"
M0000019179558,"['마요라 코피코 커피맛캔디 블리스터 32g', 'C05""', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C08""', '[NEW] 무지개맨션 아이시 글로우']","[1.0, 1.0, 1.0, 0.9999995231628418, 0.9920733571052551]"
M0000014631806,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C04', '마요라 코피코 커피맛캔디 블리스터 32g', '고려은단 알티지 오메가3 60캡슐 (60일분)', '[선우PICK]메디힐 티트리 진정 패드 100매']","[1.0, 1.0, 1.0, 0.9999984502792358, 0.9999914169311523]"
M0000014698458,"['W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '고려은단 알티지 오메가3 60캡슐 (60일분)', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '필리밀리 코털가위', 'C04']","[1.0, 1.0, 0.9999997615814209, 0.9999983310699463, 0.9999936819076538]"
M0000013804565,"['크리넥스 99.9% 항균 안심물티슈 10매', 'C05""', 'C03', '칼파제르 셀렉션 초콜릿150g', '로아커 미니스 믹스 15입 150g']","[1.0, 1.0, 1.0, 0.9999377727508545, 0.9997068047523499]"
M0000003971461,"['C09', '에스리턴 프로틴 브라우니바 초코 50g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', 'C10""', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml']","[1.0, 1.0, 0.9999983310699463, 0.999526858329773, 0.9987916350364685]"
M0000003615398,"['레이즈 클래식 감자칩 42.5g', '필리밀리 손톱깎이 (S)', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '헌터스 블랙 트러플칩 25g', '티타니아 샌드풋파일']","[0.9999994039535522, 0.9999927282333374, 0.9999912977218628, 0.9999492168426514, 0.9998918771743774]"
M0000019712870,"['C09""', '고려은단 알티지 오메가3 60캡슐 (60일분)', 'C07', '덴티스테 민트볼 20입', '마요라 코피코 커피맛캔디 블리스터 32g']","[1.0, 0.9999908208847046, 0.9999622106552124, 0.999841570854187, 0.9937576055526733]"
M0000013422796,"['C04', 'C10""', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '[1+1기획]페리페라 잉크블랙카라', '바이오티 마시는 프리바이오틱스 애플소다 350ml']","[1.0, 0.9999995231628418, 0.999224066734314, 0.9979704022407532, 0.9978197813034058]"
M0000011993083,"['[1+1기획]페리페라 잉크블랙카라', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '필리밀리 손톱깎이 (S)', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타']","[1.0, 0.9968737363815308, 0.9926362037658691, 0.9777234196662903, 0.9617201685905457]"
M0000018489420,"['C11""', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[1.0, 0.9999991655349731, 0.9999918937683105, 0.9999372959136963, 0.9998273849487305]"
M0000004681766,"['칼파제르 다크 초콜릿 70% 150g', 'C05', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '레이즈 클래식 감자칩 42.5g', 'C04']","[1.0, 0.9999973773956299, 0.9999774694442749, 0.9999667406082153, 0.999874472618103]"
M0000018937554,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '헌터스 블랙 트러플칩 25g', 'C10""', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '로아커 미니스 믹스 15입 150g']","[0.9999924898147583, 0.9999028444290161, 0.9920268654823303, 0.9913911819458008, 0.9785600304603577]"
M0000016884538,"['칼파제르 다크 초콜릿 70% 150g', '[1+1기획]페리페라 잉크블랙카라', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml']","[1.0, 1.0, 0.9999998807907104, 0.9999998807907104, 0.9997121691703796]"
M0000016988413,"['C05', '[선우PICK]메디힐 티트리 진정 패드 100매', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '헌터스 블랙 트러플칩 25g', '크리넥스 99.9% 항균 안심물티슈 10매']","[1.0, 0.9987118244171143, 0.993712842464447, 0.9915959239006042, 0.9862728714942932]"
M0000004192403,"['C03', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '필리밀리 손톱깎이 (S)', '칼파제르 다크 초콜릿 70% 150g', '헌터스 블랙 트러플칩 25g']","[1.0, 1.0, 0.9999525547027588, 0.9998635053634644, 0.993476927280426]"
M0000013550253,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '헌터스 블랙 트러플칩 25g', 'C08', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[1.0, 1.0, 1.0, 0.9999998807907104, 0.999988317489624]"
M0000015676996,"['마요라 코피코 커피맛캔디 블리스터 32g', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', 'C10""', '레이즈 클래식 감자칩 42.5g', 'C09""']","[1.0, 0.9997507929801941, 0.999195396900177, 0.999087929725647, 0.9986382126808167]"
M0000018046675,"['[NEW] 무지개맨션 아이시 글로우', '칼파제르 밀크 초콜릿150g', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '아크네스 3초 진정 패치 2종 택1', '에스리턴 프로틴 브라우니바 초코 50g']","[1.0, 0.9999938011169434, 0.9998962879180908, 0.9948462247848511, 0.9917511343955994]"
M0000010162014,"['크리넥스 99.9% 항균 안심물티슈 10매', '필리밀리 코털가위', '[1+1기획]페리페라 잉크블랙카라', 'C07', 'C10""']","[0.9999972581863403, 0.9998084902763367, 0.9997884631156921, 0.9996381998062134, 0.9992750287055969]"
M0000004622440,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '헌터스 화이트 트러플칩 25g', 'C08', '필리밀리 손톱깎이 (S)', '마요라 코피코 커피맛캔디 블리스터 32g']","[0.9999998807907104, 0.9999947547912598, 0.9997351765632629, 0.9994673132896423, 0.9988665580749512]"
M0000012894837,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '칼파제르 셀렉션 초콜릿150g', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', 'C07', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ']","[1.0, 0.9999996423721313, 0.999870777130127, 0.9997056126594543, 0.9979299306869507]"
M0000010005666,"['라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C09', '헌터스 화이트 트러플칩 25g', 'C07']","[1.0, 0.9999997615814209, 0.9999548196792603, 0.9998005032539368, 0.9991808533668518]"
M0000010703386,"['칼파제르 다크 초콜릿 70% 150g', 'C08', 'C08""', 'C07', 'C04']","[1.0, 0.9999967813491821, 0.9999957084655762, 0.9987058639526367, 0.9984233379364014]"
M0000012496716,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'C07', '크리넥스 99.9% 항균 안심물티슈 10매', '[NEW] 무지개맨션 아이시 글로우', '티타니아 샌드풋파일']","[0.9999998807907104, 0.9999954700469971, 0.999984860420227, 0.9999250173568726, 0.9998559951782227]"
M0000016735767,"['메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '티타니아 샌드풋파일', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C05""', '아크네스 3초 진정 패치 2종 택1']","[0.9999980926513672, 0.9999734163284302, 0.9999731779098511, 0.9999488592147827, 0.9998465776443481]"
M0000011686833,"['바이오티 마시는 프리바이오틱스 애플소다 350ml', 'C08', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD']","[1.0, 1.0, 0.9999961853027344, 0.9999547004699707, 0.9996812343597412]"
M0000010372031,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '에뛰드 컬픽스 마스카라 ', '[선우PICK]메디힐 티트리 진정 패드 100매', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml']","[1.0, 1.0, 1.0, 0.9999598264694214, 0.9999523162841797]"
M0000012235871,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '아크네스 3초 진정 패치 2종 택1', 'C08', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '[1+1기획]페리페라 잉크블랙카라']","[0.9999997615814209, 0.9999570846557617, 0.9999511241912842, 0.9971213936805725, 0.9961588382720947]"
M0000014401802,"['C07', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', '마요라 코피코 커피맛캔디 블리스터 32g', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '티타니아 샌드풋파일']","[0.9999995231628418, 0.999997615814209, 0.9999955892562866, 0.9999648332595825, 0.999384880065918]"
M0000021642103,"['칼파제르 다크 초콜릿 70% 150g', '필리밀리 코털가위', '[선우PICK]메디힐 티트리 진정 패드 100매', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', '마요라 코피코 커피맛캔디 블리스터 32g']","[1.0, 0.9999728202819824, 0.9927252531051636, 0.9901137351989746, 0.9894706010818481]"
M0000004355827,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '에스리턴 프로틴 브라우니바 초코 50g', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '바이오티 마시는 프리바이오틱스 애플소다 350ml']","[1.0, 1.0, 0.9999955892562866, 0.9993113279342651, 0.9945039749145508]"
M0000010148595,"['[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', 'C08', '레이즈 클래식 감자칩 42.5g', '에뛰드 컬픽스 마스카라 ', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[1.0, 0.9999145269393921, 0.999363124370575, 0.9977007508277893, 0.994629979133606]"
M0000003627910,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', 'C02', '필리밀리 손톱깎이 (S)', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '헌터스 블랙 트러플칩 25g']","[1.0, 0.9999996423721313, 0.9999983310699463, 0.9999912977218628, 0.9998693466186523]"
M0000019803926,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '스카이보틀 퍼퓸 핸드크림 50ml 5종 택1', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '에뛰드 컬픽스 마스카라 ', '아크네스 3초 진정 패치 2종 택1']","[0.9999997615814209, 0.9999996423721313, 0.9999988079071045, 0.9999685287475586, 0.9999608993530273]"
M0000019844940,"['C05', 'C06', '고려은단 알티지 오메가3 60캡슐 (60일분)', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트']","[1.0, 0.9999997615814209, 0.9999971389770508, 0.9998742341995239, 0.9997649788856506]"
M0000012901778,"['칼파제르 밀크 초콜릿150g', '필리밀리 손톱깎이 (S)', '3CE 무드레시피 매트 립 컬러', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'C03']","[0.9999998807907104, 0.9999959468841553, 0.9999593496322632, 0.9999403953552246, 0.9981753826141357]"
M0000010659937,"['고려은단 알티지 오메가3 60캡슐 (60일분)', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', 'C08', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)']","[1.0, 0.9999994039535522, 0.9999903440475464, 0.9999862909317017, 0.9999276399612427]"
M0000004114836,"['칼파제르 다크 초콜릿 70% 150g', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '고려은단 알티지 오메가3 60캡슐 (60일분)', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C07']","[0.9999983310699463, 0.9991881251335144, 0.9967393279075623, 0.9917814135551453, 0.9848020672798157]"
M0000011571806,"['C10""', '칼파제르 셀렉션 초콜릿150g', 'C09', '아크네스 3초 진정 패치 2종 택1', '필리밀리 손톱깎이 (S)']","[1.0, 1.0, 0.9997817873954773, 0.9995028972625732, 0.9972876310348511]"
M0000012512154,"['C10""', '아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정)', 'C06', 'C08""', '티타니아 샌드풋파일']","[1.0, 1.0, 1.0, 0.9990769624710083, 0.9981719255447388]"
M0000010137538,"['헌터스 화이트 트러플칩 25g', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C04', '헌터스 블랙 트러플칩 25g', 'C05""']","[1.0, 0.9999926090240479, 0.9999254941940308, 0.9934452772140503, 0.992457389831543]"
M0000010518578,"['칼파제르 밀크 초콜릿150g', '보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', 'C08""']","[1.0, 0.9999995231628418, 0.9999995231628418, 0.9992819428443909, 0.9988870024681091]"
M0000004188845,"['C09""', '레이즈 클래식 감자칩 42.5g', '덴티스테 민트볼 20입', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', 'C08""']","[1.0, 0.9999759197235107, 0.9999639987945557, 0.9985887408256531, 0.997240424156189]"
M0000011569861,"['필리밀리 손톱깎이 (S)', '[선우PICK]메디힐 티트리 진정 패드 100매', '칼파제르 셀렉션 초콜릿150g', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C03']","[1.0, 0.9999996423721313, 0.9999868869781494, 0.9999488592147827, 0.9999047517776489]"
M0000010687515,"['칼파제르 다크 초콜릿 70% 150g', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '아크네스 3초 진정 패치 2종 택1', '[NEW] 무지개맨션 아이시 글로우']","[1.0, 0.9999998807907104, 0.999998927116394, 0.9999914169311523, 0.9999798536300659]"
M0000021132240,"['밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '아크네스 3초 진정 패치 2종 택1', '칼파제르 다크 초콜릿 70% 150g', 'C08', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g']","[0.9999910593032837, 0.9998950958251953, 0.9986875653266907, 0.9985656142234802, 0.9981124401092529]"
M0000003810926,"['[선우PICK]메디힐 티트리 진정 패드 100매', '헌터스 블랙 트러플칩 25g', '덴티스테 민트볼 20입', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '헌터스 화이트 트러플칩 25g']","[1.0, 1.0, 0.9999935626983643, 0.9999920129776001, 0.9970895648002625]"
M0000021607603,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '마요라 코피코 커피맛캔디 블리스터 32g', 'C03', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C08""']","[0.9999712705612183, 0.9998651742935181, 0.9997629523277283, 0.9984800219535828, 0.9957719445228577]"
M0000013084374,"['[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '칼파제르 밀크 초콜릿150g', '덴티스테 민트볼 20입', 'C11""', '[NEW] 무지개맨션 아이시 글로우']","[1.0, 0.9999994039535522, 0.9999986886978149, 0.9999983310699463, 0.9999852180480957]"
M0000010666755,"['[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '덴티스테 민트볼 20입', '헌터스 화이트 트러플칩 25g', '마요라 코피코 커피맛캔디 블리스터 32g', 'C09']","[0.9999998807907104, 0.9999998807907104, 0.99982088804245, 0.9979255199432373, 0.994403600692749]"
M0000017223300,"['[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '티타니아 샌드풋파일', '칼파제르 밀크 초콜릿150g', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '레이즈 클래식 감자칩 42.5g']","[0.9999125003814697, 0.9997783303260803, 0.9995309114456177, 0.9991838335990906, 0.998809814453125]"
M0000012314482,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C09', '칼파제르 밀크 초콜릿150g', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml']","[1.0, 1.0, 1.0, 0.999997615814209, 0.9999569654464722]"
M0000012894224,"['보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'C02', '로아커 미니스 믹스 15입 150g', '에뛰드 컬픽스 마스카라 ', 'C04']","[0.9999978542327881, 0.9999948740005493, 0.9999810457229614, 0.9963780045509338, 0.993922770023346]"
M0000017707005,"['칼파제르 밀크 초콜릿150g', '레이즈 클래식 감자칩 42.5g', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '[선우PICK]메디힐 티트리 진정 패드 100매', 'C09']","[1.0, 1.0, 1.0, 0.9999998807907104, 0.999994158744812]"
M0000010121265,"['히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '[NEW] 무지개맨션 아이시 글로우', '[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입', '바이오티 마시는 프리바이오틱스 애플소다 350ml']","[1.0, 1.0, 0.999998927116394, 0.9999459981918335, 0.9999406337738037]"
M0000019273980,"['[선우PICK]메디힐 티트리 진정 패드 100매', '칼파제르 밀크 초콜릿150g', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '필리밀리 손톱깎이 (S)', 'C06']","[0.9999977350234985, 0.9999817609786987, 0.9999362230300903, 0.9999241828918457, 0.9996201992034912]"
M0000017054362,"['에스리턴 프로틴 브라우니바 초코 50g', 'C05""', '칼파제르 밀크 초콜릿150g', '[선우PICK]메디힐 티트리 진정 패드 100매', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD']","[1.0, 0.9999998807907104, 0.9999053478240967, 0.999288022518158, 0.9981422424316406]"
M0000003644795,"['[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', '필리밀리 코털가위', 'C04', '에스리턴 프로틴 브라우니바 초코 50g', 'C08""']","[1.0, 1.0, 1.0, 1.0, 0.999998927116394]"
M0000017352643,"['딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C06""', 'C10""']","[1.0, 0.9999992847442627, 0.9999600648880005, 0.9996365308761597, 0.989620566368103]"
M0000000609503,"['보로탈코 크레마 벨루탄테 크림 2종 택 1(30ml/150ml)', 'C08', '칼파제르 셀렉션 초콜릿150g', '바이오티 마시는 프리바이오틱스 애플소다 350ml', '필리밀리 코털가위']","[1.0, 0.9999996423721313, 0.9999996423721313, 0.9998251795768738, 0.9997922778129578]"
M0000021144493,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', 'C05', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트']","[1.0, 1.0, 0.99979168176651, 0.9994887113571167, 0.9994638562202454]"
M0000021467699,"['C04', 'C06""', '로아커 미니스 믹스 15입 150g', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[0.9974820017814636, 0.9953108429908752, 0.9791117906570435, 0.9757978320121765, 0.9624097943305969]"
M0000017846012,"['칼파제르 셀렉션 초콜릿150g', '레이즈 클래식 감자칩 42.5g', '크리넥스 99.9% 항균 안심물티슈 10매', '[선우PICK]메디힐 티트리 진정 패드 100매', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[1.0, 1.0, 1.0, 1.0, 0.9998838901519775]"
M0000021515713,"['C08""', '메디힐 캡슐100 바이오 세컨덤 하이드로 베타', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '덴티스테 민트볼 20입', 'C04']","[1.0, 1.0, 0.9999973773956299, 0.9999929666519165, 0.9999732971191406]"
M0000011070341,"['[NEW] 무지개맨션 아이시 글로우', '덴티스테 민트볼 20입', 'C06', '[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ']","[1.0, 0.9999997615814209, 0.9999380111694336, 0.99954754114151, 0.9926726222038269]"
M0000016447207,"['3CE 무드레시피 매트 립 컬러', '레이즈 클래식 감자칩 42.5g', 'C07', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', 'C05']","[1.0, 0.9996670484542847, 0.9995755553245544, 0.9989240765571594, 0.9974839687347412]"
M0000004663841,"['[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1', '티타니아 샌드풋파일', 'C10""', '필리밀리 코털가위', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[1.0, 1.0, 1.0, 0.9932328462600708, 0.9588685631752014]"
M0000016504807,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', 'W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml', 'C11""', '에스리턴 프로틴 브라우니바 초코 50g', 'C06']","[1.0, 1.0, 1.0, 0.9999967813491821, 0.9999014139175415]"
M0000004441827,"['라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '에스리턴 프로틴 브라우니바 초코 50g', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)', 'C10""', '3CE 무드레시피 매트 립 컬러']","[1.0, 0.9993182420730591, 0.9968552589416504, 0.9965912103652954, 0.9962273836135864]"
M0000010815376,"['칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '칼파제르 다크 초콜릿 70% 150g', 'C09', '라이아 탈모증상완화 프로알테인 단백질 샴푸400ml+트리트먼트200ml 기획세트', '고려은단 알티지 오메가3 60캡슐 (60일분)']","[1.0, 1.0, 1.0, 0.9999620914459229, 0.9999239444732666]"
M0000015554792,"['[한정수량] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 증정 기획 (+세안밴드 증정)', '[NEW] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g', '칼파제르 밀크 초콜릿150g', 'C09', '필리밀리 손톱깎이 (S)']","[1.0, 1.0, 1.0, 0.9999998807907104, 0.999991774559021]"
M0000003283043,"['C04', 'C11""', '칼파제르 다크 초콜릿 70% 150g', 'C02', 'C08""']","[0.9999898672103882, 0.9972062706947327, 0.9964304566383362, 0.9928035140037537, 0.9919607043266296]"
M0000020350646,"['칼파제르 셀렉션 초콜릿150g', '[1+1기획]페리페라 잉크블랙카라', 'C02', 'C03', '딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ']","[1.0, 1.0, 0.9999045133590698, 0.9998514652252197, 0.9994795918464661]"
M0000019883296,"['C06""', '라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml', '칼파제르 밀크 초콜릿150g', '레이즈 클래식 감자칩 42.5g', '에뛰드 컬픽스 마스카라 ']","[0.9999971389770508, 0.9999804496765137, 0.9999387264251709, 0.9952389001846313, 0.993974506855011]"
M0000013132570,"['[NEW] 무지개맨션 아이시 글로우', '로아커 미니스 믹스 15입 150g', '헌터스 화이트 트러플칩 25g', '티타니아 샌드풋파일', '히말라야 핑크솔트 담은 칫솔 부드러운 초극세모 1입 (색상랜덤)']","[1.0, 1.0, 1.0, 0.9999991655349731, 0.9997283816337585]"
M0000013057956,"['로아커 미니스 믹스 15입 150g', '티타니아 샌드풋파일', 'C10""', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[0.9990555644035339, 0.9990255832672119, 0.9986799359321594, 0.998293936252594, 0.9981389045715332]"
M0000019417027,"['레이즈 클래식 감자칩 42.5g', '밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml', '필리밀리 코털가위', '[4월 올영PICK/(미니 증정기획)] 페리페라 잉크더벨벳AD', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)']","[1.0, 1.0, 0.9999674558639526, 0.9998748302459717, 0.9997380375862122]"
M0000013025380,"['3CE 무드레시피 매트 립 컬러', '필리밀리 손톱깎이 (S)', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', 'C03', '바이오티 마시는 프리바이오틱스 애플소다 350ml']","[1.0, 0.9999995231628418, 0.9999783039093018, 0.9999750852584839, 0.9999257326126099]"
M0000004085802,"['덴티스테 민트볼 20입', 'C08', '칼파제르 밀크 초콜릿150g', '칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 )', '[선우PICK]메디힐 티트리 진정 패드 더블 기획 (100매+100매 리필)']","[1.0, 1.0, 0.9999977350234985, 0.9998756647109985, 0.9998592138290405]"
M0000013090998,"['C10""', '[NEW] 무지개맨션 아이시 글로우', 'C06', '티타니아 샌드풋파일', 'C11""']","[1.0, 0.9999732971191406, 0.999629020690918, 0.9988788962364197, 0.997566819190979]"
M0000011014689,"['[1+1기획]페리페라 잉크블랙카라', '칼파제르 밀크 초콜릿150g', '덴티스테 민트볼 20입', '[NEW컬러출시]에뛰드 픽싱 틴트(로즈라일락)', '헌터스 블랙 트러플칩 25g']","[1.0, 0.9999996423721313, 0.9998891353607178, 0.9998641014099121, 0.9998389482498169]"
